hccis_id,rpt_year,code,value,owner_hccis_id
130,2019,7322,,130
130,2019,7321,,130
130,2019,7320,,130
130,2019,7318,,130
130,2019,7317,,130
130,2019,7316,,130
130,2019,7315,,130
130,2019,7314,,130
130,2019,7313,,130
130,2019,7311,,130
130,2019,7310,185334,130
130,2019,7285,,130
130,2019,7282,5,130
130,2019,7274,,130
130,2019,7271,,130
130,2019,7269,-887554,130
130,2019,7268,,130
130,2019,7267,9,130
130,2019,7266,,130
130,2019,7264,,130
130,2019,7263,-1454276,130
130,2019,7261,9,130
130,2019,7260,-3748418,130
130,2019,7259,4332054,130
130,2019,7258,,130
130,2019,7256,,130
130,2019,7255,,130
130,2019,7253,2269920,130
130,2019,7252,,130
130,2019,7251,18,130
130,2019,7250,8861953,130
130,2019,7249,,130
130,2019,7248,,130
130,2019,7245,18,130
130,2019,7244,18,130
130,2019,7243,738205,130
130,2019,7242,35416,130
130,2019,7240,,130
130,2019,7238,,130
130,2019,7236,,130
130,2019,7235,11454764,130
130,2019,7234,549546,130
130,2019,7225,12004310,130
130,2019,7223,,130
130,2019,7222,,130
130,2019,7221,,130
130,2019,7220,,130
130,2019,7219,,130
130,2019,7218,,130
130,2019,7210,2,130
130,2019,7209,,130
130,2019,7208,,130
130,2019,7207,2,130
130,2019,7206,2,130
130,2019,7205,1,130
130,2019,7204,,130
130,2019,7203,,130
130,2019,7202,,130
130,2019,7201,,130
130,2019,7200,,130
130,2019,7199,,130
130,2019,7197,1,806
130,2019,7196,,130
130,2019,7195,1,130
130,2019,7194,,130
130,2019,7193,,130
130,2019,7192,,130
130,2019,7191,,130
130,2019,7190,1,130
130,2019,7189,,130
130,2019,7188,,130
130,2019,7186,,130
130,2019,7185,,130
130,2019,7184,1,130
130,2019,7183,,130
130,2019,7181,,130
130,2019,7180,,130
130,2019,7179,,130
130,2019,7178,,130
130,2019,7177,,130
130,2019,7176,9,130
130,2019,7175,2,130
130,2019,7168,,130
130,2019,7167,,130
130,2019,7166,,130
130,2019,7164,,130
130,2019,7163,,130
130,2019,7162,2,130
130,2019,7161,,130
130,2019,7159,,130
130,2019,7158,,130
130,2019,7157,,130
130,2019,7156,,130
130,2019,7155,,130
130,2019,7154,4,130
130,2019,7148,1,130
130,2019,7147,,130
130,2019,7145,,130
130,2019,7144,,130
130,2019,7142,,130
130,2019,7141,,130
130,2019,7139,,130
130,2019,7138,,130
130,2019,7136,,130
130,2019,7135,,130
130,2019,7134,,130
130,2019,7133,24848,130
130,2019,7132,5220,130
130,2019,7131,,130
130,2019,7130,,130
130,2019,7128,12777931,130
130,2019,7127,773621,130
130,2019,7126,-1288855,130
130,2019,7125,-5172776,130
130,2019,7124,,130
130,2019,7630,,130
130,2019,7629,,130
130,2019,7628,,130
130,2019,7627,,130
130,2019,7626,,130
130,2019,7625,,130
130,2019,7624,,130
130,2019,7623,,130
130,2019,7622,,130
130,2019,7621,,130
130,2019,7620,,130
130,2019,7619,,130
130,2019,7618,,130
130,2019,7617,,130
130,2019,7616,,130
130,2019,7615,,130
130,2019,7614,,130
130,2019,7613,,130
130,2019,7123,,130
130,2019,7122,,130
130,2019,7121,-37176,130
130,2019,7120,,130
130,2019,7119,,130
130,2019,7118,2988279,130
130,2019,7117,195484,130
130,2019,7113,,130
130,2019,7112,,130
132,2019,8102,-249113,132
132,2019,8101,-13391943,132
132,2019,8100,-13641056,132
132,2019,8084,2,132
132,2019,8083,1,132
132,2019,8082,1,132
132,2019,8081,1,132
132,2019,8080,2,132
132,2019,8079,1,132
132,2019,8078,2,132
132,2019,8077,2,132
132,2019,8076,2,132
132,2019,8075,1,132
132,2019,8074,2,132
132,2019,8073,1,132
132,2019,8072,30712,132
132,2019,8071,27698,132
132,2019,8070,29463,132
132,2019,8069,126033,132
132,2019,8068,115503,132
132,2019,8067,122846,132
132,2019,8066,422915343,132
132,2019,8065,401632018,132
132,2019,8064,404792599,132
132,2019,8063,-1282125982,132
132,2019,8062,2099331235,132
132,2019,8061,1,132
132,2019,8060,2,132
132,2019,8059,8934,132
132,2019,8058,13,132
132,2019,8057,3031,132
132,2019,8056,16,132
132,2019,8055,34,132
132,2019,8054,7356,132
132,2019,8053,25,132
132,2019,8052,87142,132
132,2019,8051,20663745,132
132,2019,8050,123412,132
132,2019,8049,4640,132
132,2019,8047,29,132
132,2019,8046,,132
132,2019,8045,3,132
132,2019,8043,10,132
132,2019,8042,,132
132,2019,8041,1,132
132,2019,8040,175,132
132,2019,8037,,132
132,2019,8036,93,132
132,2019,8035,698,132
132,2019,8034,14,132
132,2019,8033,33,132
132,2019,8032,-1765,132
132,2019,8031,16520,132
132,2019,8029,53,132
132,2019,8028,,132
132,2019,8027,86,132
132,2019,8025,31,132
132,2019,8024,,132
132,2019,8023,4,132
132,2019,8022,475,132
132,2019,8019,,132
132,2019,8018,252,132
132,2019,8017,1710,132
132,2019,8016,43,132
132,2019,8015,73,132
132,2019,8014,-7343,132
132,2019,8013,46672610,132
132,2019,8011,182231,132
132,2019,8010,,132
132,2019,8009,470926,132
132,2019,8007,109399,132
132,2019,8006,,132
132,2019,8005,13022,132
132,2019,8004,1797474,132
132,2019,8001,,132
132,2019,8000,1231682,132
132,2019,7999,8532201,132
132,2019,7998,215308,132
132,2019,7997,365873,132
132,2019,7996,-3160581,132
132,2019,7705,352741,132
132,2019,7704,10252,132
132,2019,7694,8927184,132
132,2019,7693,266570816,132
132,2019,7692,103905314,132
132,2019,7691,9958,132
132,2019,7690,44357,132
132,2019,7689,144587522,132
132,2019,7688,18093019,132
132,2019,7687,,132
132,2019,7686,,132
132,2019,7685,,132
132,2019,7684,,132
132,2019,7683,,132
132,2019,7682,2300000,132
132,2019,7681,,132
132,2019,7680,,132
132,2019,7679,2300000,132
132,2019,7678,7850000,132
132,2019,7677,7943019,132
132,2019,7676,,132
132,2019,7675,,132
132,2019,7674,,132
132,2019,7673,,132
132,2019,7672,,132
132,2019,7671,,132
132,2019,7670,,132
132,2019,7669,,132
132,2019,7668,,132
132,2019,7667,,132
132,2019,7666,18093019,132
132,2019,7665,,132
132,2019,7664,,132
132,2019,7631,6571069,132
132,2019,7630,,132
132,2019,7629,,132
132,2019,7628,,132
132,2019,7627,,132
132,2019,7626,,132
132,2019,7625,,132
132,2019,7624,,132
132,2019,7623,,132
132,2019,7622,,132
132,2019,7621,,132
132,2019,7620,14421069,132
132,2019,7619,3671950,132
132,2019,7618,,132
132,2019,7617,,132
132,2019,7616,,132
132,2019,7615,,132
132,2019,7614,,132
132,2019,7613,2300000,132
132,2019,7612,,132
132,2019,7611,,132
132,2019,7610,2300000,132
132,2019,7609,,132
132,2019,7608,1371950,132
132,2019,7607,,132
132,2019,7606,,132
132,2019,7605,,132
132,2019,7604,,132
132,2019,7603,,132
132,2019,7602,,132
132,2019,7601,,132
132,2019,7600,,132
132,2019,7599,,132
132,2019,7598,,132
132,2019,7597,3671950,132
132,2019,7596,18093019,132
132,2019,7595,5,132
132,2019,7594,1,132
132,2019,7593,2274642,132
132,2019,7592,,132
132,2019,7591,,132
132,2019,7590,,132
132,2019,7589,500,132
132,2019,7588,,132
132,2019,7587,2274142,132
132,2019,7586,,132
132,2019,7585,32987177,132
132,2019,7584,,132
132,2019,7583,61243,132
132,2019,7582,2358764,132
132,2019,7581,1742921,132
132,2019,7580,249339,132
132,2019,7579,9775696,132
132,2019,7578,61366,132
132,2019,7577,17062375,132
132,2019,7576,,132
132,2019,7575,0.6,132
132,2019,7574,-611138,132
132,2019,7573,-1327739,132
132,2019,7572,-1938877,132
132,2019,7571,-2608614,132
132,2019,7569,8198616,132
132,2019,7568,6558069,132
132,2019,7567,14756685,132
132,2019,7566,99014,132
132,2019,7565,219507,132
132,2019,7563,3632691,132
132,2019,7562,48059,132
132,2019,7561,67537,132
132,2019,7560,4410241,132
132,2019,7559,26448255,132
132,2019,7558,2404782,132
132,2019,7557,23188678,132
132,2019,7556,32348978,132
132,2019,7555,14061476,132
132,2019,7554,109529313,132
132,2019,7553,3313864,132
132,2019,7552,20454292,132
132,2019,7550,2595478,132
132,2019,7549,28850494,132
132,2019,7548,61990866,132
132,2019,7546,20874299,132
132,2019,7545,60,132
132,2019,7544,1,132
132,2019,7543,16,132
132,2019,7542,35,132
132,2019,7541,209,132
132,2019,7540,464,132
132,2019,7539,5,132
132,2019,7538,11,132
132,2019,7537,20299,132
132,2019,7536,2315,132
132,2019,7663,,132
132,2019,7662,,132
132,2019,7661,,132
132,2019,7660,,132
132,2019,7659,,132
132,2019,7658,,132
132,2019,7657,,132
132,2019,7656,,132
132,2019,7655,,132
132,2019,7654,,132
132,2019,7653,,132
132,2019,7652,,132
132,2019,7651,,132
132,2019,7650,,132
132,2019,7649,,132
132,2019,7648,,132
132,2019,7647,,132
132,2019,7646,,132
132,2019,7645,,132
132,2019,7644,,132
132,2019,7643,,132
132,2019,7642,14421069,132
132,2019,7641,,132
132,2019,7640,,132
132,2019,7639,,132
132,2019,7638,,132
132,2019,7637,,132
132,2019,7636,,132
132,2019,7635,,132
132,2019,7634,,132
132,2019,7633,,132
132,2019,7632,7850000,132
132,2019,7535,95,132
132,2019,7534,2774,132
132,2019,7533,1849,132
132,2019,7532,646,132
132,2019,7531,7573,132
132,2019,7530,276,132
132,2019,7529,1278,132
132,2019,7528,6724,132
132,2019,7527,203,132
132,2019,7526,1746,132
132,2019,7525,3921,132
132,2019,7524,814,132
132,2019,7523,3060,132
132,2019,7522,99,132
132,2019,7521,4,132
132,2019,7520,31,132
132,2019,7519,59,132
132,2019,7518,1325,132
132,2019,7517,1228,132
132,2019,7516,15,132
132,2019,7515,16,132
132,2019,7514,91933,132
132,2019,7513,9353,132
132,2019,7512,939,132
132,2019,7511,8537,132
132,2019,7510,10830,132
132,2019,7509,5134,132
132,2019,7508,36759,132
132,2019,7507,1079,132
132,2019,7506,6433,132
132,2019,7505,22112,132
132,2019,7504,547,132
132,2019,7503,5895,132
132,2019,7502,13567,132
132,2019,7500,7415,132
132,2019,7499,50,132
132,2019,7498,20,132
132,2019,7497,30,132
132,2019,7494,,132
132,2019,7493,,132
132,2019,7492,,132
132,2019,7491,,132
132,2019,7490,22,132
132,2019,7489,,132
132,2019,7488,,132
132,2019,7487,397,132
132,2019,7486,,132
132,2019,7485,20,132
132,2019,7484,29,132
132,2019,7483,45,132
132,2019,7482,28,132
132,2019,7481,,132
132,2019,7480,,132
132,2019,7479,231,132
132,2019,7478,42,132
132,2019,7477,,132
132,2019,7476,28,132
132,2019,7475,14,132
132,2019,7469,,132
132,2019,7468,20,132
132,2019,7467,29,132
132,2019,7466,44,132
132,2019,7465,45,132
132,2019,7464,28,132
132,2019,7463,281,132
132,2019,7462,,132
132,2019,7461,14,132
132,2019,7441,2969708,132
132,2019,7440,,132
132,2019,7439,,132
132,2019,7438,2686671,132
132,2019,7436,93195,132
132,2019,7435,34143,132
132,2019,7434,,132
132,2019,7433,,132
132,2019,7432,,132
132,2019,7256,,132
132,2019,7255,8906,132
132,2019,7253,304573484,132
132,2019,7252,20020,132
132,2019,7251,126033,132
132,2019,7250,1086674332,132
132,2019,7249,2811,132
132,2019,7248,19331,132
132,2019,7245,114045,132
132,2019,7244,126033,132
132,2019,7243,40245303,132
132,2019,7242,68335828,132
132,2019,7240,41210085,132
132,2019,7238,24990300,132
132,2019,7236,82525717,132
132,2019,7235,830236612,132
132,2019,7234,1122175416,132
132,2019,7225,1952412028,132
132,2019,7223,2962,132
132,2019,7222,2497,132
132,2019,7221,465,132
132,2019,7220,3,132
132,2019,7219,3,132
132,2019,7218,6,132
132,2019,7210,2,132
132,2019,7209,,132
132,2019,7208,,132
132,2019,7207,1,132
132,2019,7206,1,132
132,2019,7205,2,132
132,2019,7204,,132
132,2019,7203,,132
132,2019,7202,,132
132,2019,7201,,132
132,2019,7200,,132
132,2019,7199,,132
132,2019,7197,,132
132,2019,7196,2,132
132,2019,7195,2,132
132,2019,7194,1,132
132,2019,7193,,132
132,2019,7192,1,132
132,2019,7191,,132
132,2019,7190,5,132
132,2019,7189,284,132
132,2019,7188,,132
132,2019,7186,3743,132
132,2019,7185,3743,132
132,2019,7184,3310,132
132,2019,7183,,132
132,2019,7181,1378,132
132,2019,7180,3014,132
132,2019,7179,,132
132,2019,7178,462,132
132,2019,7177,,132
132,2019,7176,30712,132
132,2019,7175,2607,132
132,2019,7168,21263,132
132,2019,7167,893,132
132,2019,7166,,132
132,2019,7164,15954,132
132,2019,7163,15954,132
132,2019,7162,14291,132
132,2019,7161,,132
132,2019,7159,7071,132
132,2019,7158,,132
132,2019,7157,5513,132
132,2019,7156,,132
132,2019,7155,10530,132
132,2019,7154,10052,132
132,2019,7148,1033,132
132,2019,7147,,132
132,2019,7145,216352804,132
132,2019,7144,,132
132,2019,7142,88220680,132
132,2019,7141,,132
132,2019,7139,-151273820,132
132,2019,7138,,132
132,2019,7136,-58145315,132
132,2019,7135,21283325,132
132,2019,7134,,132
132,2019,7133,401632018,132
132,2019,7132,29578705,132
132,2019,7131,,132
132,2019,7130,,132
132,2019,7128,2060993159,132
132,2019,7127,108581131,132
132,2019,7126,-23414239,132
132,2019,7125,-1258711743,132
132,2019,7124,,132
132,2019,7123,-47840,132
132,2019,7122,-15948,132
132,2019,7121,-67098,132
132,2019,7120,7176612,132
132,2019,7119,185939,132
132,2019,7118,24321469,132
132,2019,7117,6654056,132
132,2019,7113,,132
132,2019,7112,,132
132,2019,7111,31498081,132
132,2019,7110,870522828,132
132,2019,7109,6839995,132
132,2019,7108,1190470331,132
132,2019,7107,4484767,132
132,2019,7106,241093824,132
132,2019,7105,15360126,132
132,2019,7104,825735615,132
132,2019,7103,-83046,132
132,2019,7102,-4464445,132
132,2019,7101,-2969779,132
132,2019,7100,-159650490,132
132,2019,7099,-10477788,132
132,2019,7098,-563268978,132
132,2019,7097,38338076,132
132,2019,7096,,132
132,2019,7095,7362551,132
132,2019,7094,30975525,132
132,2019,7092,,132
132,2019,7091,,132
132,2019,7090,2060993159,132
132,2019,7089,1638077816,132
132,2019,7088,9689108,132
132,2019,7087,22392595,132
132,2019,7086,,132
132,2019,7085,,132
132,2019,7082,461,132
132,2019,7080,,132
132,2019,7079,,132
132,2019,7078,,132
132,2019,7077,,132
132,2019,7076,,132
132,2019,7075,,132
132,2019,7073,,132
132,2019,7072,,132
132,2019,7071,,132
132,2019,7070,,132
132,2019,7069,,132
132,2019,7068,,132
132,2019,7066,-570325,132
132,2019,7065,-2012184,132
132,2019,7064,-4496536,132
132,2019,7063,861267,132
132,2019,7062,2949801,132
132,2019,7061,7362551,132
132,2019,7059,266,132
132,2019,7058,356,132
132,2019,7057,4547491,132
132,2019,7056,11116,132
132,2019,7055,0,132
132,2019,7054,,132
132,2019,7053,4547491,132
132,2019,7052,11116,132
132,2019,7051,,132
132,2019,7050,,132
132,2019,7049,168,132
132,2019,7047,0,132
132,2019,7044,16289,132
132,2019,7000,1,132
132,2019,6360,3,132
132,2019,6351,50798,132
132,2019,6350,1,132
132,2019,6340,1,132
132,2019,6334,1535,132
132,2019,6330,1,132
132,2019,6320,1,132
132,2019,6310,1,132
132,2019,6300,1,132
132,2019,6290,1,132
132,2019,6280,1,132
132,2019,6275,,132
132,2019,6274,,132
132,2019,6273,,132
132,2019,6272,,132
132,2019,6271,,132
132,2019,6270,2,132
132,2019,6264,468,132
132,2019,6260,1,132
132,2019,6258,18940,132
132,2019,6256,1,132
132,2019,6254,9450,132
132,2019,6250,1,132
132,2019,6240,2,132
132,2019,6210,1,132
132,2019,6203,58365,132
132,2019,6202,3879,132
132,2019,6200,1,132
132,2019,6190,1,132
132,2019,6180,1,132
132,2019,6170,1,132
132,2019,6165,,132
132,2019,6164,,132
132,2019,6161,,132
132,2019,6160,2,132
132,2019,6155,602,132
132,2019,6154,11634,132
132,2019,6151,2,132
132,2019,6150,1,132
132,2019,6145,,132
132,2019,6144,,132
132,2019,6141,,132
132,2019,6140,2,132
132,2019,6131,1,132
132,2019,6130,1,132
132,2019,6124,14771,132
132,2019,6123,10168,132
132,2019,6122,4603,132
132,2019,6114,24030,132
132,2019,6113,24028,132
132,2019,6112,2,132
132,2019,6110,1,132
132,2019,6101,1,132
132,2019,6100,4,132
132,2019,6094,92,132
132,2019,6093,88,132
132,2019,6092,4,132
132,2019,6090,3,132
132,2019,4339,,132
132,2019,4337,,132
132,2019,4336,,132
132,2019,4335,,132
132,2019,4334,1869,132
132,2019,4333,,132
132,2019,4331,2552,132
132,2019,4329,,132
132,2019,4327,462,132
132,2019,4326,,132
132,2019,4324,,132
132,2019,4323,,132
132,2019,4322,,132
132,2019,4320,27698,132
132,2019,4309,96,132
132,2019,4307,870,132
132,2019,4304,314,132
132,2019,4060,202520,132
132,2019,4044,10852,132
132,2019,4041,5017,132
132,2019,4037,5513,132
132,2019,4035,,132
132,2019,4034,,132
132,2019,4033,,132
132,2019,4030,115503,132
132,2019,4026,8114,132
132,2019,4025,44636,132
132,2019,4022,7071,132
132,2019,4020,115503,132
132,2019,4017,943,132
132,2019,4014,6504,132
132,2019,4011,1167,132
132,2019,2198,,132
132,2019,2194,,132
132,2019,2192,101,132
132,2019,2188,138.04,132
132,2019,2185,0.31,132
132,2019,2182,105,132
132,2019,2178,11004895,132
132,2019,2177,,132
132,2019,2176,,132
132,2019,2175,,132
132,2019,2173,,132
132,2019,2172,,132
132,2019,2171,,132
132,2019,2168,641,132
132,2019,2167,1475,132
132,2019,2166,,132
132,2019,2165,,132
132,2019,2163,61,132
132,2019,2162,39,132
132,2019,2161,,132
132,2019,2158,392,132
132,2019,2157,714,132
132,2019,7431,,132
132,2019,7430,,132
132,2019,7429,,132
132,2019,7428,,132
132,2019,7427,91051,132
132,2019,7426,7240,132
132,2019,7425,2189,132
132,2019,7424,1,132
132,2019,7423,,132
132,2019,7421,72,132
132,2019,7420,45,132
132,2019,7419,19,132
132,2019,7418,60,132
132,2019,7417,65,132
132,2019,7416,1176,132
132,2019,7415,58,132
132,2019,7414,,132
132,2019,7413,264,132
132,2019,7412,2052,132
132,2019,7411,,132
132,2019,7410,-13568281,132
132,2019,7325,75,132
132,2019,7324,75,132
132,2019,7323,,132
132,2019,7322,2,132
132,2019,7321,,132
132,2019,7320,2,132
132,2019,7318,1372,132
132,2019,7317,1359,132
132,2019,7316,13,132
132,2019,7315,1,132
132,2019,7314,,132
132,2019,7313,1,132
132,2019,7311,,132
132,2019,7310,1675473,132
132,2019,7285,43385,132
132,2019,7282,206,132
132,2019,7274,2592,132
132,2019,7271,2886,132
132,2019,7269,-227862476,132
132,2019,7268,5211,132
132,2019,7267,30712,132
132,2019,7266,,132
132,2019,7264,5454,132
132,2019,7263,-209419135,132
132,2019,7261,27023,132
132,2019,7260,-736367035,132
132,2019,7259,564604563,132
132,2019,7258,12630,132
132,2019,2156,1,132
132,2019,2155,,132
132,2019,2153,11,132
132,2019,2152,6,132
132,2019,2151,,132
132,2019,2148,0.17,132
132,2019,2147,,132
132,2019,2146,,132
132,2019,2145,44.31,132
132,2019,770,23696467,132
132,2019,762,-4547491,132
132,2019,760,-1282125982,132
132,2019,754,-550891839,132
132,2019,752,-731234143,132
132,2019,751,-76720508,132
132,2019,750,817205253,132
132,2019,744,-58145315,132
132,2019,743,-151273820,132
132,2019,742,-162620269,132
132,2019,741,-573746766,132
132,2019,740,2099331235,132
132,2019,739,-13641056,132
132,2019,738,-1268484926,132
132,2019,730,422915343,132
132,2019,727,17918409,132
132,2019,724,2415034,132
132,2019,721,3727796,132
132,2019,717,,132
132,2019,715,14157433,132
132,2019,714,36964732,132
132,2019,711,7125892,132
132,2019,700,58695700,132
132,2019,625,956449,132
132,2019,623,8341170,132
132,2019,622,7273562,132
132,2019,619,131839864,132
132,2019,618,535882,132
132,2019,616,49168925,132
132,2019,615,9858904,132
132,2019,608,96871538,132
132,2019,604,52591322,132
132,2019,602,94638090,132
132,2019,601,330130314,132
132,2019,600,782206020,132
132,2019,340,32188966,132
132,2019,333,,132
132,2019,330,40377220,132
132,2019,320,49544796,132
132,2019,6080,1,132
132,2019,6070,1,132
132,2019,6054,45082,132
132,2019,6053,28944,132
132,2019,6052,16138,132
132,2019,6051,5,132
132,2019,6040,1,132
132,2019,6034,4708,132
132,2019,6030,1,132
132,2019,6020,2,132
132,2019,6010,2,132
132,2019,5512,-201273,132
132,2019,5507,-2399454,132
132,2019,5506,3623500,132
132,2019,5504,-8465604,132
132,2019,5503,-18917703,132
132,2019,5502,12410325,132
132,2019,5501,30975525,132
132,2019,5200,1370164,132
132,2019,5102,1194136,132
132,2019,5101,16,132
132,2019,4540,15.1,132
132,2019,4531,50,132
132,2019,4530,502,132
132,2019,4520,,132
132,2019,4508,58103,132
132,2019,4506,20908,132
132,2019,4505,18940,132
132,2019,4504,489,132
132,2019,4503,48894,132
132,2019,4502,455894,132
132,2019,4501,523728,132
132,2019,4389,24544,132
132,2019,4386,,132
132,2019,4383,23025,132
132,2019,4380,58927,132
132,2019,4379,6652,132
132,2019,4376,,132
132,2019,4373,5121,132
132,2019,4370,13723,132
132,2019,4369,468,132
132,2019,4367,4,132
132,2019,4366,,132
132,2019,4365,312,132
132,2019,4364,85,132
132,2019,4363,67,132
132,2019,4360,48565,132
132,2019,4357,,132
132,2019,4356,,132
132,2019,4355,,132
132,2019,4353,40,132
132,2019,4352,422,132
132,2019,4351,4.17,132
132,2019,4344,1918,132
132,2019,4342,1378,132
132,2019,4341,10413,132
132,2019,4340,27698,132
132,2019,2142,0.24,132
132,2019,2141,,132
132,2019,2138,1777.54,132
132,2019,2135,,132
132,2019,2133,20.31,132
132,2019,2132,13.67,132
132,2019,2131,,132
132,2019,2128,112027295,132
132,2019,2125,,132
132,2019,2123,1698742,132
132,2019,2122,1122011,132
132,2019,2121,,132
132,2019,2114,557.11,132
132,2019,2104,37041789,132
132,2019,2080,,132
132,2019,2078,,132
132,2019,2077,,132
132,2019,2076,,132
132,2019,2074,,132
132,2019,2073,,132
132,2019,2072,,132
132,2019,2071,,132
132,2019,2070,4721,132
132,2019,2068,9,132
132,2019,2067,27,132
132,2019,2066,33,132
132,2019,2064,29,132
132,2019,2063,942,132
132,2019,2062,194,132
132,2019,2061,1170,132
132,2019,2060,2519,132
132,2019,2058,10,132
132,2019,2057,38,132
132,2019,2056,25,132
132,2019,2054,31,132
132,2019,2053,234,132
132,2019,2052,70,132
132,2019,2051,882,132
132,2019,2050,46.26,132
132,2019,2048,,132
132,2019,2047,,132
132,2019,2046,,132
132,2019,2044,,132
132,2019,2043,,132
132,2019,2042,,132
132,2019,2041,0.62,132
132,2019,2040,4553.77,132
132,2019,2038,11.32,132
132,2019,2037,44.34,132
132,2019,2036,31.11,132
132,2019,2034,34.17,132
132,2019,2033,528.38,132
132,2019,2032,133.12,132
132,2019,2031,1264.66,132
132,2019,2030,330130314,132
132,2019,2028,1411209,132
132,2019,2027,6548133,132
132,2019,2026,4106817,132
132,2019,2024,6539300,132
132,2019,2023,19510053,132
132,2019,2022,6292615,132
132,2019,2021,122827455,132
132,2019,887,1,132
132,2019,880,902020909,132
132,2019,876,440234576,132
132,2019,873,138592462,132
132,2019,872,30734742,132
132,2019,871,292459129,132
132,2019,860,2099331235,132
132,2019,854,216352804,132
132,2019,853,902020909,132
132,2019,852,20726723,132
132,2019,851,1197310326,132
132,2019,850,2099331235,132
132,2019,847,122752133,132
132,2019,843,88220680,132
132,2019,842,245578591,132
132,2019,841,841095741,132
132,2019,840,,132
132,2019,837,,132
132,2019,834,67863276,132
132,2019,831,,132
132,2019,830,40377220,132
132,2019,825,,132
132,2019,823,40377220,132
132,2019,821,,132
132,2019,820,49544796,132
132,2019,819,,132
132,2019,815,,132
132,2019,813,144434,132
132,2019,811,118787,132
132,2019,806,,132
132,2019,801,49281575,132
132,2019,800,67863276,132
132,2019,790,782206020,132
132,2019,780,840901720,132
132,2019,778,,132
132,2019,777,,132
132,2019,776,,132
132,2019,775,,132
132,2019,773,19369944,132
132,2019,772,4326523,132
132,2019,220,-1423709104,132
132,2019,219,874157889,132
132,2019,216,-13665187,132
132,2019,215,-1410043917,132
132,2019,210,2297866993,132
132,2019,208,151290229,132
132,2019,207,29287915,132
132,2019,204,,132
132,2019,250,901434904,132
132,2019,200,80035622,132
132,2019,240,27277015,132
132,2019,201,2099331235,132
132,2019,203,6985193,132
132,2019,202,10972421,132
132,2019,2143,0.61,132
132,2019,300,89203198,132
132,2019,260,821399282,132
132,2019,7495,,132
132,2019,7496,22,132
133,2019,600,25306930,133
133,2019,6154,,133
133,2019,8075,2,133
133,2019,8074,2,133
133,2019,7689,389713,133
133,2019,6210,1,133
133,2019,6240,2,133
133,2019,6250,1,133
133,2019,6254,28,133
133,2019,6155,,133
133,2019,6203,,133
133,2019,6170,2,133
133,2019,8046,,133
133,2019,8045,,133
133,2019,6180,2,133
133,2019,8007,,133
133,2019,8006,,133
133,2019,4322,32,133
133,2019,6202,,133
133,2019,6190,2,133
133,2019,6200,3,133
133,2019,6160,2,133
133,2019,6164,,133
133,2019,6165,,133
133,2019,6161,,133
133,2019,6151,,133
133,2019,615,,133
133,2019,604,1501540,133
133,2019,618,,133
133,2019,602,3334028,133
133,2019,619,7651163,133
133,2019,616,750700,133
133,2019,711,,133
133,2019,714,,133
133,2019,700,-5815033,133
133,2019,7656,,133
133,2019,8005,,133
133,2019,717,333695,133
133,2019,4504,25,133
133,2019,7630,,133
133,2019,7631,,133
133,2019,7590,,133
133,2019,4503,2401,133
133,2019,7591,,133
133,2019,7592,,133
133,2019,7632,,133
133,2019,4531,0,133
133,2019,7478,,133
133,2019,7633,,133
133,2019,7593,330818,133
133,2019,7616,,133
133,2019,7599,,133
133,2019,7625,,133
133,2019,7626,,133
133,2019,7629,,133
133,2019,7627,,133
133,2019,7628,,133
133,2019,7617,,133
133,2019,7622,,133
133,2019,7623,,133
133,2019,7624,,133
133,2019,7618,,133
133,2019,7621,,133
133,2019,7619,,133
133,2019,7620,,133
133,2019,7600,,133
133,2019,7614,,133
133,2019,7609,,133
133,2019,7615,,133
133,2019,7610,,133
133,2019,7613,,133
133,2019,7611,,133
133,2019,7612,,133
133,2019,7601,,133
133,2019,7606,,133
133,2019,7607,,133
133,2019,7608,,133
133,2019,7602,,133
133,2019,7605,,133
133,2019,7603,,133
133,2019,7604,,133
133,2019,7598,,133
133,2019,7594,1,133
133,2019,7597,,133
133,2019,7595,1,133
133,2019,7596,2000000,133
133,2019,4530,8,133
133,2019,5503,-331031,133
133,2019,5502,352280,133
133,2019,4370,151,133
133,2019,4367,1,133
133,2019,6080,2,133
133,2019,6051,1,133
133,2019,6101,1,133
133,2019,6100,1,133
133,2019,6034,,133
133,2019,6140,2,133
133,2019,6131,3,133
133,2019,842,5033018,133
133,2019,841,12910257,133
133,2019,7587,,133
133,2019,7655,,133
133,2019,7207,2,133
133,2019,4020,441,133
133,2019,4017,227,133
133,2019,4014,1,133
133,2019,4011,10,133
133,2019,7657,,133
133,2019,2198,,133
133,2019,2194,,133
133,2019,2192,2,133
133,2019,2135,9.24,133
133,2019,2185,,133
133,2019,4327,8,133
133,2019,2188,4.75,133
133,2019,6123,235,133
133,2019,7588,,133
133,2019,7589,,133
133,2019,7584,21760,133
133,2019,7556,35981,133
133,2019,7575,0.8,133
133,2019,7585,2114591,133
133,2019,7586,330818,133
133,2019,7576,,133
133,2019,7581,33186,133
133,2019,7582,49343,133
133,2019,7583,10723,133
133,2019,7577,1155421,133
133,2019,7580,,133
133,2019,7578,696825,133
133,2019,7579,5337,133
133,2019,7557,135836,133
133,2019,7573,-90758,133
133,2019,7567,82640,133
133,2019,7574,-274,133
133,2019,7568,37188,133
133,2019,7572,-91032,133
133,2019,7569,45452,133
133,2019,7571,-86405,133
133,2019,7558,87050,133
133,2019,7563,,133
133,2019,7565,,133
