countyfp,sex,year,Emp,Name,Dem_RUCA,Dem_Desc,edr,planning.region,mif
127,1,2015,3200,Redwood,B,Town/rural mix,EDR 8 - Southwest,Southwest,SW
127,1,2016,3249,Redwood,B,Town/rural mix,EDR 8 - Southwest,Southwest,SW
127,1,2017,3269,Redwood,B,Town/rural mix,EDR 8 - Southwest,Southwest,SW
127,1,2018,3247,Redwood,B,Town/rural mix,EDR 8 - Southwest,Southwest,SW
127,1,2019,3281,Redwood,B,Town/rural mix,EDR 8 - Southwest,Southwest,SW
127,1,2020,3143,Redwood,B,Town/rural mix,EDR 8 - Southwest,Southwest,SW
127,1,2021,3039,Redwood,B,Town/rural mix,EDR 8 - Southwest,Southwest,SW
127,2,2010,3466,Redwood,B,Town/rural mix,EDR 8 - Southwest,Southwest,SW
127,2,2011,3431,Redwood,B,Town/rural mix,EDR 8 - Southwest,Southwest,SW
127,2,2012,3334,Redwood,B,Town/rural mix,EDR 8 - Southwest,Southwest,SW
127,2,2013,3375,Redwood,B,Town/rural mix,EDR 8 - Southwest,Southwest,SW
127,2,2014,3435,Redwood,B,Town/rural mix,EDR 8 - Southwest,Southwest,SW
127,2,2015,3521,Redwood,B,Town/rural mix,EDR 8 - Southwest,Southwest,SW
127,2,2016,3492,Redwood,B,Town/rural mix,EDR 8 - Southwest,Southwest,SW
127,2,2017,3513,Redwood,B,Town/rural mix,EDR 8 - Southwest,Southwest,SW
127,2,2018,3461,Redwood,B,Town/rural mix,EDR 8 - Southwest,Southwest,SW
127,2,2019,3484,Redwood,B,Town/rural mix,EDR 8 - Southwest,Southwest,SW
127,2,2020,3268,Redwood,B,Town/rural mix,EDR 8 - Southwest,Southwest,SW
127,2,2021,3032,Redwood,B,Town/rural mix,EDR 8 - Southwest,Southwest,SW
129,1,2010,3042,Renville,A,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,1,2011,2942,Renville,A,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,1,2012,3010,Renville,A,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,1,2013,3200,Renville,A,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,1,2014,3250,Renville,A,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,1,2015,3313,Renville,A,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,1,2016,3227,Renville,A,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,1,2017,3094,Renville,A,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,1,2018,3050,Renville,A,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,1,2019,2986,Renville,A,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,1,2020,2892,Renville,A,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,1,2021,2859,Renville,A,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,2,2010,2892,Renville,A,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,2,2011,2626,Renville,A,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,2,2012,2695,Renville,A,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,2,2013,2777,Renville,A,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,2,2014,2787,Renville,A,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,2,2015,2828,Renville,A,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,2,2016,2856,Renville,A,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,2,2017,2778,Renville,A,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,2,2018,2773,Renville,A,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,2,2019,2766,Renville,A,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,2,2020,2612,Renville,A,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,2,2021,2495,Renville,A,Entirely rural,EDR 6E- Southwest Central,Central,SW
131,1,2010,10732,Rice,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,1,2011,10998,Rice,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,1,2012,11888,Rice,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,1,2013,11860,Rice,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,1,2014,12094,Rice,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,1,2015,12183,Rice,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,1,2016,12662,Rice,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,1,2017,13048,Rice,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,1,2018,13214,Rice,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,1,2019,13285,Rice,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,1,2020,12956,Rice,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,1,2021,12314,Rice,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,2,2010,11100,Rice,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,2,2011,11156,Rice,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,2,2012,11607,Rice,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,2,2013,11630,Rice,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,2,2014,11866,Rice,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,2,2015,11993,Rice,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,2,2016,12519,Rice,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,2,2017,12881,Rice,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,2,2018,13010,Rice,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,2,2019,13132,Rice,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,2,2020,12588,Rice,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,2,2021,12254,Rice,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
133,1,2010,1371,Rock,C,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,1,2011,1452,Rock,C,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,1,2012,1498,Rock,C,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,1,2013,1591,Rock,C,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,1,2014,1546,Rock,C,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,1,2015,1612,Rock,C,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,1,2016,1652,Rock,C,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,1,2017,1670,Rock,C,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,1,2018,1657,Rock,C,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,1,2019,1689,Rock,C,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,1,2020,1610,Rock,C,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,1,2021,1747,Rock,C,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,2,2010,1824,Rock,C,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,2,2011,1900,Rock,C,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,2,2012,1920,Rock,C,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,2,2013,1918,Rock,C,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,2,2014,1871,Rock,C,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,2,2015,1854,Rock,C,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,2,2016,1908,Rock,C,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,2,2017,1897,Rock,C,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,2,2018,1922,Rock,C,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,2,2019,1999,Rock,C,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,2,2020,1713,Rock,C,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,2,2021,2025,Rock,C,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
135,1,2010,4533,Roseau,B,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,1,2011,4492,Roseau,B,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,1,2012,4648,Roseau,B,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,1,2013,4763,Roseau,B,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,1,2014,4348,Roseau,B,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,1,2015,3706,Roseau,B,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,1,2016,3610,Roseau,B,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,1,2017,3514,Roseau,B,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,1,2018,3352,Roseau,B,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,1,2019,3292,Roseau,B,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,1,2020,3211,Roseau,B,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,1,2021,3166,Roseau,B,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,2,2010,3986,Roseau,B,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,2,2011,3930,Roseau,B,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,2,2012,3933,Roseau,B,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,2,2013,4021,Roseau,B,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,2,2014,3940,Roseau,B,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,2,2015,3648,Roseau,B,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,2,2016,3584,Roseau,B,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,2,2017,3523,Roseau,B,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,2,2018,3456,Roseau,B,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,2,2019,3430,Roseau,B,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,2,2020,3290,Roseau,B,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,2,2021,3223,Roseau,B,Town/rural mix,EDR 1 - Northwest,Northwest,NW
137,1,2010,42395,St. Louis,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,1,2011,43418,St. Louis,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,1,2012,44798,St. Louis,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,1,2013,47216,St. Louis,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,1,2014,51060,St. Louis,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,1,2015,52184,St. Louis,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,1,2016,51378,St. Louis,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,1,2017,51970,St. Louis,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,1,2018,52231,St. Louis,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,1,2019,52280,St. Louis,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,1,2020,49137,St. Louis,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,1,2021,47233,St. Louis,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,2,2010,47733,St. Louis,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,2,2011,47294,St. Louis,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,2,2012,49291,St. Louis,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,2,2013,50706,St. Louis,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,2,2014,51188,St. Louis,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,2,2015,51869,St. Louis,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,2,2016,52647,St. Louis,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,2,2017,52634,St. Louis,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,2,2018,51928,St. Louis,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,2,2019,53200,St. Louis,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,2,2020,49241,St. Louis,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,2,2021,48362,St. Louis,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
139,1,2010,20858,Scott,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,1,2011,20875,Scott,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,1,2012,21289,Scott,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,1,2013,22051,Scott,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,1,2014,23177,Scott,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,1,2015,23903,Scott,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,1,2016,25660,Scott,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,1,2017,29376,Scott,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,1,2018,30244,Scott,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,1,2019,28975,Scott,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,1,2020,27514,Scott,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,1,2021,26681,Scott,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,2,2010,18486,Scott,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,2,2011,18618,Scott,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,2,2012,18481,Scott,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,2,2013,18960,Scott,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,2,2014,19388,Scott,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,2,2015,19675,Scott,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,2,2016,21356,Scott,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,2,2017,23626,Scott,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,2,2018,24847,Scott,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,2,2019,23814,Scott,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,2,2020,21902,Scott,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,2,2021,22126,Scott,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
141,1,2010,10839,Sherburne,D,Entirely urban,EDR 7W- Central,Central,EC
141,1,2011,11104,Sherburne,D,Entirely urban,EDR 7W- Central,Central,EC
141,1,2012,11656,Sherburne,D,Entirely urban,EDR 7W- Central,Central,EC
141,1,2013,12040,Sherburne,D,Entirely urban,EDR 7W- Central,Central,EC
141,1,2014,12036,Sherburne,D,Entirely urban,EDR 7W- Central,Central,EC
141,1,2015,12539,Sherburne,D,Entirely urban,EDR 7W- Central,Central,EC
141,1,2016,12812,Sherburne,D,Entirely urban,EDR 7W- Central,Central,EC
141,1,2017,13306,Sherburne,D,Entirely urban,EDR 7W- Central,Central,EC
141,1,2018,13476,Sherburne,D,Entirely urban,EDR 7W- Central,Central,EC
141,1,2019,13450,Sherburne,D,Entirely urban,EDR 7W- Central,Central,EC
141,1,2020,13257,Sherburne,D,Entirely urban,EDR 7W- Central,Central,EC
141,1,2021,12944,Sherburne,D,Entirely urban,EDR 7W- Central,Central,EC
141,2,2010,12371,Sherburne,D,Entirely urban,EDR 7W- Central,Central,EC
141,2,2011,12457,Sherburne,D,Entirely urban,EDR 7W- Central,Central,EC
141,2,2012,12550,Sherburne,D,Entirely urban,EDR 7W- Central,Central,EC
141,2,2013,12869,Sherburne,D,Entirely urban,EDR 7W- Central,Central,EC
141,2,2014,12587,Sherburne,D,Entirely urban,EDR 7W- Central,Central,EC
141,2,2015,12802,Sherburne,D,Entirely urban,EDR 7W- Central,Central,EC
141,2,2016,12864,Sherburne,D,Entirely urban,EDR 7W- Central,Central,EC
141,2,2017,12820,Sherburne,D,Entirely urban,EDR 7W- Central,Central,EC
141,2,2018,12977,Sherburne,D,Entirely urban,EDR 7W- Central,Central,EC
141,2,2019,12904,Sherburne,D,Entirely urban,EDR 7W- Central,Central,EC
141,2,2020,12364,Sherburne,D,Entirely urban,EDR 7W- Central,Central,EC
141,2,2021,12452,Sherburne,D,Entirely urban,EDR 7W- Central,Central,EC
143,1,2010,1962,Sibley,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,1,2011,1919,Sibley,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,1,2012,2035,Sibley,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,1,2013,2059,Sibley,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,1,2014,2058,Sibley,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,1,2015,2034,Sibley,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,1,2016,2061,Sibley,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,1,2017,2064,Sibley,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,1,2018,2078,Sibley,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,1,2019,2048,Sibley,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,1,2020,2031,Sibley,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,1,2021,1940,Sibley,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,2,2010,2152,Sibley,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,2,2011,2092,Sibley,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,2,2012,2115,Sibley,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,2,2013,2226,Sibley,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,2,2014,2115,Sibley,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,2,2015,2155,Sibley,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,2,2016,2137,Sibley,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,2,2017,2170,Sibley,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,2,2018,2020,Sibley,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,2,2019,1848,Sibley,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,2,2020,1812,Sibley,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,2,2021,1742,Sibley,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
145,1,2010,35709,Stearns,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,1,2011,37336,Stearns,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,1,2012,39236,Stearns,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,1,2013,40416,Stearns,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,1,2014,41155,Stearns,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,1,2015,41481,Stearns,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,1,2016,42438,Stearns,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,1,2017,43070,Stearns,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,1,2018,43011,Stearns,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,1,2019,41508,Stearns,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,1,2020,39062,Stearns,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,1,2021,37494,Stearns,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,2,2010,40219,Stearns,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,2,2011,40802,Stearns,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,2,2012,41688,Stearns,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,2,2013,42618,Stearns,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,2,2014,44016,Stearns,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,2,2015,44209,Stearns,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,2,2016,45006,Stearns,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,2,2017,45831,Stearns,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,2,2018,45948,Stearns,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,2,2019,44174,Stearns,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,2,2020,41766,Stearns,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,2,2021,39694,Stearns,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
147,1,2010,10135,Steele,B,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,1,2011,10938,Steele,B,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,1,2012,11480,Steele,B,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,1,2013,11446,Steele,B,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,1,2014,11303,Steele,B,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,1,2015,11343,Steele,B,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,1,2016,11398,Steele,B,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,1,2017,11576,Steele,B,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,1,2018,11581,Steele,B,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,1,2019,11586,Steele,B,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,1,2020,10752,Steele,B,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,1,2021,10080,Steele,B,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,2,2010,10219,Steele,B,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,2,2011,10689,Steele,B,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,2,2012,10973,Steele,B,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,2,2013,10672,Steele,B,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,2,2014,10565,Steele,B,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,2,2015,10176,Steele,B,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,2,2016,10256,Steele,B,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,2,2017,10182,Steele,B,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,2,2018,10020,Steele,B,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,2,2019,9979,Steele,B,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,2,2020,9214,Steele,B,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,2,2021,9048,Steele,B,Town/rural mix,EDR 10 - Southeast,Southeast,SE
149,1,2010,2392,Stevens,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,1,2011,2570,Stevens,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,1,2012,2888,Stevens,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,1,2013,3008,Stevens,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,1,2014,3035,Stevens,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,1,2015,3237,Stevens,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,1,2016,3339,Stevens,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,1,2017,3332,Stevens,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,1,2018,3405,Stevens,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,1,2019,3438,Stevens,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,1,2020,3336,Stevens,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,1,2021,3008,Stevens,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,2,2010,2362,Stevens,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,2,2011,2387,Stevens,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,2,2012,2456,Stevens,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,2,2013,2437,Stevens,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,2,2014,2443,Stevens,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,2,2015,2528,Stevens,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,2,2016,2696,Stevens,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,2,2017,2710,Stevens,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,2,2018,2686,Stevens,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,2,2019,2702,Stevens,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,2,2020,2541,Stevens,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,2,2021,2440,Stevens,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
151,1,2010,2010,Swift,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,1,2011,2004,Swift,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,1,2012,2008,Swift,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,1,2013,1948,Swift,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,1,2014,2057,Swift,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,1,2015,1977,Swift,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,1,2016,1883,Swift,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,1,2017,1944,Swift,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,1,2018,1968,Swift,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,1,2019,1948,Swift,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,1,2020,1774,Swift,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,1,2021,1654,Swift,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,2,2010,1891,Swift,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,2,2011,1873,Swift,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,2,2012,1892,Swift,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,2,2013,1871,Swift,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
